Filename,DateTime,Symbol,Name,TotalHolders,Rank,Address,Percentage,Insider,Bundler,IsPool
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,63,6HGkYt4chTUT6mdY1EQ1FWFsDk9B4pMVYQhPwyfiJzqM,0.0636588276201,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,64,7uCGCcEx1kfSCVB5hHEqfGi26bR7NY9vL8QN18ys6BQw,0.0605090990785,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,65,FnguhBCj6NC5rUdnMDp7wR2knr9p2CHeHnNT8o3PkTPr,0.0560526816063,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,66,8awpptrSp7MqM6Uq966TsHSyCcRGQbkJdS8B8UijTj32,0.031587933281499996,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,67,DbgQsaGvvdzB2zLrdxNtgK3X9z6RFzzAPeH4ounzGm7T,0.0163797044401,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,68,AWMMSfRdzLwddWfi52FvzHYcKEvfmsA5WNiiF75DydDT,0.0155325237949,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,69,3JPU5FRdFxCStZ4YvbyZ6CsfHLDn1Tw9wPdL6wTLDzBF,0.013092150676299999,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,70,EUiwrgJYSXqB46amFtEwJRV9pcByNViKnABn3k94vcf,0.0128643080988,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,71,9g1gcLGvZQzfwEBxxpsGQC5xgmKc8BpX4W5NrezyJ2B9,0.0051239975888,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,72,7y7R8BhD2z8sWta2dP675PhjWKw3vVyz5J5zXDGWZGKt,0.0015221277038000001,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,73,Fce3c11m1K9DgmXxwJZQRAdssFBr4CzLX3Ns6oQhKK23,1.5835355e-06,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,74,8hxMp3y62fw7owmZrK7bBQTHNs6RpDEKq3RWKEy6cQ4G,1e-13,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,75,Hdfgn1BF8CeRUvMVFkNKoyqtQ5NmBkfRmLHst6qH1gnu,0,True,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,76,9jwsZgtjbNMmm5wQrMcuor9UHjesnveN5qq3R1rtWRyf,0,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,77,6miQUq2gWy9mnjzPYG7iGm4tdsSLX1oMUwj97gj5wB75,0,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,78,F8Lcu6RxeSSLHEozujZgQ3S1ntGxgTimWfNzypySFMUt,0,False,False,False
dtzVVkgjTL4a.log,2025-08-28 18:28:41,,,,79,71oSy4bTEa7xhRynrwkvxo6HQ5CaKh3ZTRc7NiZCnmje,0,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,1,5quXm8RJwp4zLB4Mnt86xsdXV963D8LgVLHBH85cZoMj,10.5294680033548,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,2,3JEhTroLiXdQC2CHtnv6KA7Jt8oqWn3xGUoQnmDpAQUJ,10.1865130449461,False,True,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,3,5qx7yc4owJeVK7X8XWuEFF5NPJdKqDXx8Evs7x8rvEo8,9.3760753178872,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,4,4TPHX7pv6QNXq3tXgyRqRZovcDDQ1Wn5erTMXKowsy3z,5.0240738078678,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,5,8zE1PQchCdoBCv5w1eJ2G9kdxPxn6H8M3fkyyU1MkZh2,4.1098847822614,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,6,9TtZrybJbJcS5ms9TvU7WiWDaSMDVFQYkMyrfKx4ST3w,3.805222377669,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,7,V6fPhcB9GVSf4AP8pS9PEZSMWvPhLfud66mdkmFQA6y,3.4674226276981,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,8,Bims3inmSGoXTsWMJBwo2JXx8WVFhu2S6Xnq7VyWUuZY,3.1963683954848,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,9,3hrYmGuSV9J3p1hrQDwgsW6Ln3LfhPoizRBispNYtvr3,3.1424302148717995,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,10,81yQpWq1eAQ3X6aRNo34WEa9uCQLc2hWdGvFTYEG2bTF,2.9802257858995,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,11,F9EHHBkZ7i78FS6PQy4JyAoXZaaPzSRK5N7tkN5oRENr,2.9418943254986,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,12,9TLzEDmtjhFhzaPb31XntDKjLdXntQvWe8q9EsaRwKnm,2.8597438318235002,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,13,4Yy6NGwegweDqGV9Aiu9CcZaCWTRtZ76oe2cfYk8n6he,2.8227252045497,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,14,ByEBMDbHJBHz5Tt7Hi5fnVdHyCyGZ3HhXvVvMQarpAV8,2.7918487559072,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,15,7WWuSgkmva8G7Lg4tbCzkk5hMTAC1gg2B2FVb3xix4cx,2.4323526524234,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,16,DizQisj6LbQdpU8XC8HLNPAcF13vsm4iG4zcCqtALncU,2.3524241320278,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,17,bossXUeLVJENKHJNSUVBT7uY8sgeaL4QSKaUKwmL2t3,2.3308659824979,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,18,Dkt6x4zBLJBvD1fa8pKCDp5jyduquJMLuYiYh6XtCATd,2.1884109839722,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,19,GDbpkdjsGVUbd95EwUSA9X2zfrWczwpPVJJnUCds45fy,2.1528991304347,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,20,4Ka2vi8BSTuyQSRZE3udQp8Ap72xvNDRCMoRfGu6EFUw,2.1258047157006,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,21,2wEvwwNhBdcH9dAM6g4ZXuyRgLcRQwJpYfvoZTaDJJus,2.02950868749,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,22,HBE6KTxSFJrnXRnSK3Ti4CaWA1qaHbXkV7CPVAyZtqSe,2.0212159352216,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,23,CUHBzSPSaNS3tArEtM3maSV6pNdJhHJFYZpurPPK9P7H,1.9156803549712003,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,24,23LhqPE5soK83sMWUcffUcfUDcXvHg9EE7iQs8MztXW2,1.9138603298392998,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,25,CWUMM2xRNnRLuofbQpWExyJutVLDThn9T2zWZuKAQX9a,1.8559465615469999,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,26,Dkgx47KfL9TonVbumGiVUFxt4VZYVnN9PuwPUPJJCiiG,1.8044639393033999,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,27,Ceof7bUR3Nd1NHf3gSrX2WXN25kav7STDZEvaMeZZY5s,1.7630647551540999,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,28,87uFhYfBio1XusGMY2PKqsq3KzmeFpA4XgWkfBHpwfSy,1.7280465917391,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,29,4kF5AHcw4eTdT1RtUdCskkG8dvkMFoXRJXmQFq6xKjkE,1.6977678707833,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,30,2kv3xRTtYd1uqetWWfZnV3MC1hGojUzT9CgfekqJCWr7,1.6930640317185002,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,31,GABMmRi7ohpCXmnbMrRpRHDmy4H3C6Hb5uDDhu3SqJEy,1.6881723501977999,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,32,j45RVUnzeuekyjJ8SyWzWTUgbU9tMtRKd2sogpzDoBw,1.6187168761331,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,33,EfXsKpLEyos1pgDRYbYiE7sGjBCu2HXjUbVVYixLNw3x,1.5970165657842001,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,34,6ZPo5oXHPYfCNC5XAtYiXGQ9qLm4ktMHCqqAJ2HNcayX,1.5597348668229,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,35,MMfkM6NK2wofu6xeyP9YQjTrZbRN9wVSjUA6SSt12QK,1.5533124658733,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,36,3vyzzQKSAPoxFsumw2XKgMjDbnQgEY1QM9pqEBxKPwgR,1.5402577836406,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,37,9MARzhScYNUccFHFvokXCmohZpBAUhh5JUDoaWRW7UUW,1.524606980479,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,38,AnqaYG2S3aHRwvwbWfmJV5qjVCeWaRCA9hncPi9MvUoZ,1.5160534190766999,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,39,2tyknEqeSEbqRXwBcqYmCT7L58iZs9nn3ueicvryktcS,1.4933494139682,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,40,3mLue9NjtrKECLDzSzhWKDNLChE4wz1nHSQZ7VhrzGX5,1.4745846536238,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,41,DL4jfMAbFgV71Sjf2dA3sUNRErjZQvpA19iFWAtQExta,1.4663708571056,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,42,Fv8jowFcY1W8YmZ4vSLPLALx6FFwvauCtKj1xzF8JAue,1.4245768526719,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,43,89UetkCVpQ7wRco8GsszfYqRcz84ZziGjmKCsjq5Zm9i,1.4216190995157,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,44,niggaXDbc29C41gYbDbTKNMZrWHXvocLnTc1NR5SQHA,1.4195851943587001,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,45,6tjwPjcsfMwXoUFSXcKmoJPPEVnFQDntM2uaCG2LzQ8w,1.3874632907454,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,46,29rsbqkSGvvcY6YpriKpaGanFPQ8NvVc18Z14QDaDWfs,1.3797405884638,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,47,BEyN8QBVR72qEhSPhSAkScHPKq99f2Pa7waF33XhbZZP,1.3793056106405002,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,48,79YAunB4e7aFZBGa4Amk84cXTGZMnjoNVYaJRJidUGQw,1.3550299089757,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,49,4E5ZNCNzvME4R8h19k72F2EcvNUSx8c9ARSoKuhZs8hT,1.3309422450357,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,50,7Bi7opvGnsqvPyeMnyAqaP6dD8sjZxXDEUu1qLSDhazV,1.321156148519,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,51,A3JRjaZyBpZ8d2t17Upt3BMPgsVAF31x7ePWMH1itJjA,1.2259697984228,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,52,CP3tDAZpHL4hMMhZM4bTq8ZEc947jcU1FvgER7tLRhDF,1.2259460747386,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,53,HpcSJMfmg4mn5So1oZNtoiQjokVBvVF2eB9TGbApqRYZ,1.223983002777,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,54,8skMs4sgyn2jvDwJBUhngX8egLtSppXqfDLPi3cNvAXP,1.1421133006341,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,55,HPyLnTLJ7DxV2svy5V4DgFf9xk7iCYTCe7PmRQexWFsC,1.1341190293438002,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,56,ES9mhzFMPSa3Uf5kyKCD4ZwQdWCa9GrBjxmAdh7Dy4yp,1.1215892254688,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,57,8txQTD7mRLkmxnovxLjRQFL4ERcCT8cqCVazTDh211Gf,1.0895893207276,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,58,5TQVFa9hrQA1g9YkWnVKMVKRqytLuPn2RQGGjYdLDppi,1.0848673631009,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,59,7xwv1hVGxkoGQFdr7zH3QG8piZoMyKLnAfrJoGoZKZsv,1.0822878950041,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,60,E6SMByaD99ncERWGfLKF1sWQJh46sjBZiKV4PLKx6sW4,1.0663333677072,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,61,DocJtszLEBSwSML7xcGHxHNKqBoGsCv6iVNbn1LrfiVV,1.0187780616036999,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,62,AGFcZTzYRGD7pgi7tErYSkGg8mwy9SV2jdAViYxdcXUP,1.0117533096046,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,63,AWd1poTNmbsWZJqyUE6juB57WsgmVUTpXAAPnnSJEsfY,0.98726114641,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,64,J2T2dqaZyVdYLMcA4pV2yLzpyxpiP7Z7wMjXsQohVLkR,0.9644656666514,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,65,3FKLujUy3oppWqLhTuTnnXBKdFYH8AkN6jM831EZvqDv,0.9623781699889999,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,66,9ZmBDdJAiPx1JyrKNbVSgdUtf65CKAAqz7M2gvfedK6K,0.8173388573087,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,67,9qdiDGhXrGqPN4CTGvyKwFKHrgJSGn836cjkVcGfPd6N,0.8012374232814,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,68,Ex4jAYmu5zZfCHX8L9ruyxDWLUFHTp7ihgs1kQJToYnY,0.7861003019307999,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,69,VLmiuKpRTewB3XqQothVrdnaZRGTrK5VRKppfeHRszY,0.7829920062579,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,70,6LN5isJdLNxoc24wFCNQVPBrd6RHkxYxmbyif8qCkwjp,0.7707955009481,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,71,GbDirALDjHKnwR7RXBu38FRPSr3ABLAkYaxDA2qJ668g,0.747560051154,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,72,2hPiNQ1ECWUdPTjrVPcixXcbd3xrfwiaZPpYh1n4nH5b,0.73813406648,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,73,nya666pQkP3PzWxi7JngU3rRMHuc7zbLK8c8wxQ4qpT,0.7373633509071,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,74,9amubAgWbhHqmHsFCn8ozLZGgqzMUSwyGnuMFnn5x9QN,0.6880407917203,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,75,5VcGoxmVtqLAxUL744tgDUiNVmF1GJ3vgKcxN1TszKd5,0.6855666714962,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,76,5x2kcHqNPSz874VsmMfY1KW8aMFope2JBvMxDozkNsoh,0.6717015182935,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,77,3acAKFs3Lsr7EYdPCuS9x45xgxiAWjqHh7XhMoFfrsou,0.6692234692235001,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,78,Ct2SwFoXeAgYnTiH1HnSvbaGuuLoxDkqvEbJ9yVNmME9,0.6488124888525,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,79,CKH63GdKFBoSK2f1KfqneRmsHxH6EyBEki9GhhyDsbtB,0.6329038083613,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,80,FtBUwoJ4iGZH2HfwTpmac7ebHyVXwuVE5UY1AomWqfrU,0.6225579484159001,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,81,28B5ATZyYVwcCjLN1h5NxAE2JgjP9F8s7B8BC4si3Ya9,0.6218158899386,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,82,BWjGPMyifiTRvytrBtdSYzV3R2zVXkFp8FG2HUwfRGAM,0.6167994192215001,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,83,EM5wHpRMSzLAKbtSzJ6cbdPt5wgP5jYCgMseB6LVo4hL,0.6021611047092,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,84,BnN9K6dsMVEyf9D4YxmVwgAwWGnV7p4SwFbQAHuDxrmk,0.56130979669,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,85,A25mMa5JuLaHBWnPXmyVXnGPojfXzUj5iEq7zAiiBbPJ,0.5602628148501,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,86,7VTHj5kqN9Qnxk7iHTYYTLaBXe7qdH4DYVHDWfDRd7ji,0.558416475939,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,87,56S29mZ3wqvw8hATuUUFqKhGcSGYFASRRFNT38W8q7G3,0.5239787119902,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,88,CLTvaER7LqNbePz7Z142FP7VfwvAXDJgSrod5iNNTxzx,0.5184644931136,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,89,FMDG5gjGFgRXPyjAxqbsQydJ2Fxg1kweyfZ8yxsVxqSt,0.5075812286662,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,90,6FHcTBZchZqMY8ncG2NdoWvPaKthvSK7Dd21coDSFVCM,0.5075069958538,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,91,CmPMni1C1FRHc32WrzZS4rjPBvv5cjwp6SdziK2ZNK2e,0.5009215632744,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,92,9Xvbi2obJ71Y4goWhUC7apMgBZJKdC3Lec5fM3XW2TEQ,0.4933050997658,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,93,TJj4ry68R3RUVBk5uyf1prkcChMXk1FV72UYPUBidxN,0.48300275374699997,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,94,DDDD2zvzaPMLuZiC2Vos2i6TLFjJJ3bi1pN7kXQc3R5R,0.4815138968924,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,95,4tjsTNsPETaLDHZUBjnWRj7S1HATZSLhHZMPm8TTNay4,0.4612204034063,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,96,FBHZ277m2mbZV8svPnyjAjWknckWAPsz2WTYFCoovRGH,0.45629966441340003,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,97,againN9AN4bXe4qrgfGTKnFQ1x71nUYLUpfVANvY6mY,0.4362933375534,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,98,4oZUZuefggGpc2VeRLoJKqC6kkNfntkMFhdD7hUcACzn,0.43147708473570007,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,99,Bkq14GUDRYQDNfGH3z6rfbcrRxZ3mT2ba4kgAKGyQTyL,0.4226718632901,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,100,3JeivQ1WdNACGQm8JWxWQthmwGYyjLCjeRLeGZAvdYUF,0.4134756048071,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,101,2S1jA6kRhc38BKxwgZ8KmGdAzcn1UVezpiTtfRsbSPM4,0.39172139089870006,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,102,Guap9BS57SaFD7q9pQgF46gv3Tb1wNjDYVB2WFPGf1EB,0.3908668582575,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,103,BPKDoJ2cbRQeKuTArnJbz26ik93jhLzsn63vLo26guTx,0.38264575830229997,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,104,EsxABh53CkV47h1NsAvBZNSwC99JBpeh56AzYcBLrBQv,0.3765046971307,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,105,EL4qV1NFDe4rHvd3W3CK6SubsrzdFF7n86Er1pqSzj3c,0.3755568717771,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,106,CPJrMhoNBmR3G6ZD2v7JLgpA9RsCBfsAwk39aoFRxSxx,0.3559169468914,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,107,FVofwrU7YCcNqzgnwro9W1bPmMWkQH2K3ZsLpBUUb1DX,0.3426984615802,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,108,uUJvAggoXhTMAYC6zzN8uNUAtBoarpsYx5EQyrrrAQD,0.3412271084099,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,109,BBkLihDf9daUEJnSgFUK9thPbqcTEsHDNA6MavFaG75b,0.3340731251561,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,110,FRSWjB49BJMwNJLzkJkGMKDYoyRBz7ZRyGThjqmXz9S2,0.3190587703273,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,111,HA7ZusAsqJLyRQLfWb3cmyTGAz7EyJyFCxZVB6wDLtB7,0.315785641135,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,112,9r2vyptBaRDPErQgoqHqbbqjFooxmhWeNqwfvox4ujrJ,0.3107404491885,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,113,AmM39JREeR8yWJ6i19x8Ettdf3MMn7FadBq5N4XkQ3SR,0.3037616154283,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,114,6rtyw4aRTcW3vF1a8s5HTLaqBx5PMqscQKr3zwKPkFXs,0.2911047900389,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,115,GoCLKJY6qFBZzSQb1ESFoS2XZocFVJPgg4KAZ3X27wgM,0.2869879158339,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,116,GPwZgHTPHQu8awd7jdK3g5NFRNKztaoSmz9jdXsATybm,0.2737613192688,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,117,J8mRFXwax4RqgyQYrqtRa9sPSbEE6CgSmxxGgM7c5mFS,0.26981494976500003,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,118,27CRKmwB4oLAvDxqrXJHHftALH78k449RxZ13UFyEwod,0.266701658311,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,119,F4nx9DbZxQhR2nf8TfRnZ9hFxWJa9tC2BK6ZVrEG2ky9,0.264863865606,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,120,fLo1fttSA3N1vcwSHqXZMaRfp6rwBvu3onTk2J6j5Zh,0.2607875957182,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,121,BhYeJ6i2GCYb2geXCYVWAgdQCMUmS3VcymN3TJ9wBygC,0.2496382162099,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,122,J44afqFYnosDUnQKngbvcbHU1FD71HEKRtAr21GNwfDh,0.2454900999188,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,123,3nLFhYvcKQMRz8hj7mRMBnt6QbKy3LahT1gy334ks84u,0.2217410729877,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,124,Fef1qovYYYvCmZdQZvGeJiKFnJKV8LpWCqxCpdAjMn3x,0.221456123173,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,125,6b6NzVZXuUQP5xeMwEatkvxbNekQuktgAjm4ogJgU3Z2,0.2157661,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,126,DgL8xYzHXafLbekw9hZNDXb1tCZ3v21WhHNwMdmg8BoH,0.2097885497338,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,127,5Sc6e7PmQ19PTGsyjx4w2FqEqNtBf523PvXrvHHx79xH,0.199370312137,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,128,2W14ahXD3XBfWJchQ4K5NLXmguWWcTTUTuHDhEzeuvP3,0.1985940067727,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,129,5iA8kJRdguxgwTCF7gzA5E3mgT1JAw4YK3t5bU3J9Gaf,0.19553133705060002,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,130,6DaydNDcwy1tyn83e2W8JethVnkVsmxM8saxtYZiiAzu,0.1871277752129,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,131,75KtQa4Wciv8MVhEK1D5APJwGaNmbY3sc153D8ya8EkY,0.1867724543601,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,132,9FAgod7b69mcQHFN5s2xjHmWLoSjJ9Jwd4JojqXudD6J,0.1865516112618,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,133,9qyL6EGUbyTkZXFxmi3GFJzJkyRiDVXdsMvb8a7XW22X,0.1782251861238,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,134,8QqnMbhg6K9NnrZwDP7wtTHC4mpj7fNBSvZrZQKxSfqK,0.1612256189593,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,135,CrFAkz7c39smFuaHtZzC84TYMX9dT6LYX43dgXgiaRGA,0.1597070124397,False,False,False
4GiLpQT5Kqj6.log,2025-08-28 18:30:10,,,,136,6YwteKmNEZnivWE7uqht82tWkipDownNytY7HM5xLwes,0.15563304089920002,False,False,False
